LOAN  #,Account Number,Status,DEALER,NAME,YEAR,MAKE,MODEL,VIN,GAAP DATE,NOI SENT,DAFS,DATE SOLD,C/O DATE,MONTHS IN INVENTORY,LOCATION,SOLD TO,MILEAGE,CR Grade,CHARGEABLE DAMAGES,BALANCE REPO DATE,AWV,MMR,CASH PRICE,ESTIMATED RECOVERY %,CURRENT MO PROCEEDS ESTIMATE,EOM GAAP PROCEEDS ESTIMATE,ACTUAL PROCEEDS,BACK END PRODUCT CANCELLATION,INSURANCE CLAIMS,GROSS C/O AMT,UNEARNED DISCOUNT,NET LOSS OR GAIN,RECOVERY,REM BAL,CASH OR NEW A/C#?,REASON / COMMENTS,Notes,EXCEPTION?,EXCEPTION DETAIL,Same Month Sale,MIN VAL,GAIN (LOSS),% DIFF,REPO_MONTH,REPO_ALLOW2 (HIST),Proforma NRV,Proforma G/L,Proforma Difference
3480.1,1,Sold,6TH GEAR,,2012.0,FORD,MUSTANG,1ZVBP8EM1C5257834,11/22/2017,11/22/2017,12/02/2017,12/28/2017,12/31/2017,41.1,COPART,COPART,126301.0,,0.0,12981.02,9125.0,7550.0,3000.0,,0.0,2565.35,2150.0,0.0,0.0,-10831.02,1045.62,-9785.4,0.0,-9785.4,CASH,,,,,0,3000.0,-850.0,-0.2833333333333333,Nov-17,,,,
3481.1,1,Sold,CAPITAL AUTO SALES,,2014.0,HYUNDA,SONATA,5NPEB4AC2EH825466,11/02/2017,11/02/2017,11/13/2017,11/22/2017,11/27/2017,41.8,PAR,PAR,70147.0,,0.0,14182.94,9400.0,8875.0,8250.0,,0.0,0.0,8000.0,0.0,0.0,-6182.94,1332.36,-4850.58,0.0,-4850.58,CASH,,,,,1,8250.0,-250.0,-0.030303030303030304,Nov-17,,,,
3485.1,1,Sold,BRUCE LOWRIE,,2013.0,CHEVY,EQUINOX,1GNALBEK5DZ129832,04/18/2018,04/18/2018,04/30/2018,06/01/2018,06/07/2018,36.2,INNOVATE,INNOVATE,92036.0,,0.0,12288.36,9275.0,8250.0,8250.0,,0.0,7091.16,7300.0,0.0,0.0,-4988.36,1030.47,-3957.89,0.0,-3957.89,,,,OLD,,0,8250.0,-950.0,-0.11515151515151516,Apr-18,0.14,7095.0,205.0,0.0
3488.1,1,Sold,CAPITAL AUTO SALES,,2011.0,TOYOTA,CAMRY,4T1BF3EKXBU719413,03/01/2018,03/01/2018,03/12/2018,04/11/2018,04/23/2018,37.8,INNOVATE,INNOVATE,147112.0,,0.0,6397.6,6725.0,3625.0,3625.0,,0.0,3207.24,2800.0,0.0,0.0,-3597.6,349.01,-3248.59,0.0,-3248.59,CASH,,,,,0,3625.0,-825.0,-0.22758620689655173,Mar-18,0.115,3208.12,-408.1199999999999,-0.12721469271723
3492.1,1,Sold,CAPITAL AUTO SALES,,2013.0,VOLKSWAGEN,JETTA,3VWDX7AJ0DM399568,02/28/2017,02/28/2017,03/10/2017,04/17/2017,04/18/2017,50.0,MIDCITY,PAR,81088.0,,0.0,11610.28,7450.0,5150.0,5150.0,,0.0,3727.64,5000.0,0.0,0.0,-6610.28,768.4,-5841.88,0.0,-5841.88,CASH,,,,,0,5150.0,-150.0,-0.02912621359223301,Feb-17,,,,
3495.1,1,OCO,AUTOMART OF DALLAS,,2009.0,HYUNDAI,GENESIS,KMHGC46FX9U038071,04/09/2020,,,,04/09/2020,12.1,,,,,0.0,305.65,,,,,0.0,0.0,,0.0,0.0,-305.65,0.0,-305.65,,-305.65,,LOW BALANCE CHARGE-OFF,,,,0,,,,Apr-20,,,,
3496.1,1,Sold,Q MOTORCARS,,2008.0,CADILAC,STS,1G6DK67V580158879,10/22/2020,10/22/2020,11/03/2020,12/03/2020,12/16/2020,5.6,CARS,CARS,128729.0,2.5,3278.0,3153.53,,3150.0,3150.0,,0.0,2516.85,1500.0,0.0,0.0,-1653.53,0.0,-1653.53,,-1653.53,,,,,,0,3150.0,-1650.0,-0.5238095238095238,Oct-20,0.201,2516.85,-1016.8499999999999,-0.4040169259193039
3497.1,1,OCO,HEB AUTO SALES,,,,,,07/24/2017,,,,07/28/2017,45.1,,,,,0.0,2188.88,,,,,0.0,0.0,,0.0,0.0,-2188.88,975.81,-1213.07,0.0,-1213.07,,INSURANCE DEFICIENCY,,,,0,,,,Jul-17,,,,
3500.1,1,Sold,GOLDEN CARS,,2005.0,LINCOLN,NAVIGATOR,2B3CJ4DV3AH185121,10/02/2017,10/02/2017,10/12/2017,10/26/2017,10/31/2017,42.8,PAR,PAR,163668.0,,0.0,2509.78,4475.0,2550.0,1250.0,,0.0,0.0,500.0,0.0,0.0,-2009.78,623.66,-1386.12,0.0,-1386.12,CASH,,,,,1,1250.0,-750.0,-0.6,Oct-17,,,,
3502.1,1,Sold,AUTO CLASS DIRECT,,2003.0,GMC,YUKON,1GKFK66U63J178306,06/26/2017,06/26/2017,07/06/2017,07/27/2017,07/31/2017,46.1,EDWARDS,COPART,184000.0,,0.0,6899.89,5000.0,2375.0,1100.0,,0.0,725.98,750.0,0.0,0.0,-6149.89,618.45,-5531.44,0.0,-5531.44,CASH,,,,,0,1100.0,-350.0,-0.3181818181818182,Jun-17,,,,
3504.1,1,OCO,Q MOTORCARS,,,,,,02/02/2019,,,,02/02/2019,26.5,,,,,0.0,6468.75,,,,,0.0,0.0,,0.0,0.0,-6468.75,134.09,-6334.66,0.0,-6334.66,,WRECKED / NO INSURANCE,,OLD,,0,,,,Feb-19,,,,
3505.1,1,Sold,CAPITAL AUTO SALES,,2003.0,MERCURY,GRAND MARQ,2MEFM75W03X645191,02/21/2017,02/21/2017,03/03/2017,03/17/2017,03/23/2017,50.2,MIDCITY,MONTE HALE,85000.0,,0.0,3791.19,2913.0,1050.0,1050.0,,0.0,760.01,800.0,0.0,0.0,-2991.19,538.63,-2452.56,0.0,-2452.56,CASH,,,,,0,1050.0,-250.0,-0.23809523809523808,Feb-17,,,,
3506.1,1,Sold,FREEDOM AUTO GROUP,,2010.0,NISSAN,MAXIMA,1N4AA5AP3AC838880,01/08/2020,01/08/2020,01/20/2020,02/25/2020,02/26/2020,15.2,CARS,CARS,143021.0,2.7,2511.0,5260.77,,3300.0,3300.0,,0.0,2217.6,1400.0,0.0,0.0,-3860.77,0.0,-3860.77,,-3860.77,,,,,,0,3300.0,-1900.0,-0.5757575757575758,Jan-20,0.328,2217.6,-817.5999999999999,-0.3686868686868687
3512.1,1,Sold,STALLION AUTO,,2008.0,CHEVY,MALIBU,1G1ZK57758F186170,11/17/2017,11/17/2017,11/27/2017,12/07/2017,12/12/2017,41.3,PAR,PAR,118616.0,,0.0,7668.88,4350.0,3675.0,3675.0,,0.0,3142.55,4100.0,0.0,0.0,-3568.88,595.61,-2973.27,0.0,-2973.27,CASH,,,,,0,3675.0,425.0,0.11564625850340136,Nov-17,,,,
3516.1,1,Sold,STALLION AUTO,,2006.0,LEXUS,LS,JTHBN36F265051355,10/20/2017,10/20/2017,10/30/2017,10/23/2017,10/31/2017,42.2,COPART,COPART,104288.0,,0.0,10814.2,9400.0,8425.0,2000.0,,0.0,0.0,3650.0,0.0,0.0,-7164.2,907.28,-6256.92,0.0,-6256.92,CASH,,,,,1,2000.0,1650.0,0.825,Oct-17,,,,
3517.1,1,OCO,HEB AUTO SALES,,2012.0,FORD,F-250,1FTBF2A63CEB25197,02/26/2021,,,,02/26/2021,1.4,,,,,0.0,1634.58,,,,,0.0,0.0,,0.0,0.0,-1634.58,0.0,-1634.58,,-1634.58,,SKIP,,,,0,,,,Feb-21,,,,
3518.1,1,Sold,FREEDOM AUTO GROUP,,2010.0,TOYOTA,HIGHLANDER,JTEDK3EH4A2155874,06/26/2017,06/26/2017,07/06/2017,06/28/2017,06/28/2017,46.1,EDWARDS,EDWARDS MOTOR CO,114619.0,,0.0,17437.55,13675.0,12600.0,12600.0,,0.0,0.0,7500.0,0.0,0.0,-9937.55,1351.39,-8586.16,0.0,-8586.16,CASH,,,,,1,12600.0,-5100.0,-0.40476190476190477,Jun-17,,,,
3520.1,1,Sold,EDWARDS,,2004.0,CHEVY,SILVERADO,2GCEC13T041400305,02/14/2018,02/14/2018,02/26/2018,03/07/2018,03/16/2018,38.3,INNOVATE,INNOVATE,205123.0,,0.0,5733.98,6925.0,5150.0,5150.0,,0.0,4447.94,2200.0,0.0,0.0,-3533.98,515.29,-3018.69,0.0,-3018.69,CASH,,,,,0,5150.0,-2950.0,-0.5728155339805825,Feb-18,0.136,4449.6,-2249.6000000000004,-0.5055735346997483
3526.1,1,Sold,HEB AUTO,,2006.0,LEXUS,ES,JTHBA30G365172084,01/25/2018,01/25/2018,02/05/2018,02/22/2018,02/26/2018,39.0,PAR,PAR,110090.0,,0.0,9330.82,4975.0,4275.0,4275.0,,0.0,3647.65,2500.0,0.0,0.0,-6830.82,695.74,-6135.08,0.0,-6135.08,CASH,,,,,0,4275.0,-1775.0,-0.4152046783625731,Jan-18,0.147,3646.57,-1146.5700000000002,-0.3144242397650395
3527.1,1,Sold,TEXAS MOTOR CLUB,,2009.0,BMW,528I,WBANU53549C120570,12/06/2019,12/06/2019,12/16/2019,03/25/2020,03/31/2020,16.3,CARS,CARS,121019.0,1.2,3808.0,7999.34,,3350.0,3350.0,,0.0,2214.35,1200.0,0.0,0.0,-6799.34,89.65,-6709.69,,-6709.69,,,,,,0,3350.0,-2150.0,-0.6417910447761194,Dec-19,0.339,2214.35,-1014.3499999999999,-0.45808024928308533
3530.1,1,OCO,AUTO CLASS DIRECT,,,,,,08/20/2018,,,,08/20/2018,32.1,,,,,0.0,2537.4,,,,,0.0,0.0,,0.0,0.0,-2537.4,129.05,-2408.35,0.0,-2408.35,,INSURANCE DEFICIENCY,,11Y UNIT,,0,,,,Aug-18,,,,
3532.1,1,Sold,Q MOTORCARS,,2010.0,TOYOTA,COROLLA,1NXBU4EE7AZ371929,01/17/2017,01/17/2017,01/27/2017,01/31/2017,01/31/2017,51.4,PAR,MIDCITY,104294.0,,0.0,8036.17,8100.0,4600.0,4600.0,,0.0,0.0,4000.0,0.0,0.0,-4036.17,973.86,-3062.31,0.0,-3062.31,CASH,,,,,1,4600.0,-600.0,-0.13043478260869565,Jan-17,,,,
3533.1,1,Sold,Q MOTOCARS,,2009.0,GMC,ACADIA,1GKER23D89J116032,10/25/2017,10/25/2017,11/06/2017,11/30/2017,11/30/2017,42.0,PAR,PAR,116590.0,,0.0,13760.53,8375.0,7275.0,6500.0,,0.0,4908.67,5000.0,0.0,0.0,-8760.53,569.08,-8191.45,0.0,-8191.45,CASH,,,,,0,6500.0,-1500.0,-0.23076923076923078,Oct-17,,,,
3537.1,1,Sold,PARK CITY MOTORS,,2011.0,NISSAN,JUKE,JN8AF5MR8BT013867,06/20/2017,06/21/2017,07/03/2017,07/21/2017,07/24/2017,46.3,EDWARDS,MONTE HALE,106187.0,,0.0,11086.8,7500.0,6750.0,2500.0,,0.0,1649.95,2250.0,0.0,0.0,-8836.8,1413.97,-7422.83,0.0,-7422.83,CASH,,,,,0,2500.0,-250.0,-0.1,Jun-17,,,,
3540.1,1,Sold,MY CAR STORE,,2013.0,BUICK,VERANO,1G4PP5SK1D4206685,10/02/2019,10/02/2019,10/14/2019,01/28/2020,01/30/2020,18.5,IBEAM,CARS,48925.0,1.3,4792.0,4953.84,7850.0,5850.0,5850.0,,0.0,3872.7,1500.0,0.0,0.0,-3453.84,123.29,-3330.55,,-3330.55,,,,,,0,5850.0,-4350.0,-0.7435897435897436,Oct-19,0.338,3872.7,-2372.7,-0.6126733286854132
3542.1,1,Sold,CAPITAL AUTO SALES,,2013.0,MAZDA,3,JM1BL1U79D1718448,06/15/2017,06/15/2017,06/26/2017,08/11/2017,08/14/2017,46.4,EDWARDS,MONTE HALE,113313.0,,0.0,9390.01,6900.0,4800.0,4800.0,,0.0,3167.9,800.0,0.0,0.0,-8590.01,652.61,-7937.4,0.0,-7937.4,CASH,,,,,0,4800.0,-4000.0,-0.8333333333333334,Jun-17,,,,
3544.1,1,Sold,AUTO CLASS DIRECT,,2011.0,FORD,MUSTANG,1ZVBP8EM5B5109037,10/19/2017,10/19/2017,10/30/2017,11/22/2017,11/28/2017,42.2,PAR,PAR,119489.0,,0.0,13950.14,8675.0,6025.0,4850.0,,0.0,3662.62,6400.0,0.0,0.0,-7550.14,1076.71,-6473.43,0.0,-6473.43,CASH,,,,,0,4850.0,1550.0,0.31958762886597936,Oct-17,,,,
3545.1,1,OCO,FIDELITY VENTURES,,,,,,11/29/2017,,,,11/29/2017,40.9,,,,,0.0,11573.0,,,,,0.0,0.0,,0.0,0.0,-11573.0,900.0,-10673.0,0.0,-10673.0,,SKIP,,,,0,,,,Nov-17,,,,
3546.1,1,Sold,HEB AUTO SALES,,2005.0,GMC,YUKON,1GKFK66U05J186324,02/06/2019,02/06/2019,02/18/2019,04/04/2019,04/24/2019,26.4,INNOVATE,INNOVATE,184025.0,1.7,2325.0,5562.0,5425.0,2400.0,2400.0,,0.0,2068.8,1400.0,0.0,0.0,-4162.0,333.04,-3828.96,0.0,-3828.96,,,,NO,,0,2400.0,-1000.0,-0.4166666666666667,Feb-19,0.138,2068.8,-668.8000000000002,-0.3232791956689869
3548.1,1,Sold,STALLION AUTO SALES,,2010.0,FORD,TAURUS,1FAHP2EW4AG119563,07/21/2017,07/21/2017,07/31/2017,08/29/2017,08/30/2017,45.2,COPART,COPART,126000.0,,0.0,9540.35,6700.0,4425.0,1000.0,,0.0,678.57,1300.0,0.0,0.0,-8240.35,1630.06,-6610.29,0.0,-6610.29,CASH,,,,,0,1000.0,300.0,0.3,Jul-17,,,,
3549.1,1,Sold,VIVA RAY AUTO,,2010.0,DODGE,CHALLENGER,2B3CJ4DV3AH185120,10/02/2017,10/02/2017,10/12/2017,10/19/2017,10/24/2017,42.8,PAR,PAR,136472.0,,0.0,8859.28,8975.0,7650.0,5000.0,,0.0,0.0,4800.0,0.0,0.0,-4059.28,619.43,-3439.85,0.0,-3439.85,CASH,,,,,1,5000.0,-200.0,-0.04,Oct-17,,,,
3550.1,1,Sold,CAPTIAL,,2010.0,MADZA,M6,1YVHZ8BH7A5M11372,04/02/2018,04/02/2018,04/12/2018,04/11/2018,04/23/2018,36.7,INNOVATE,INNOVATE,85024.0,,0.0,7844.97,4050.0,3800.0,3000.0,,0.0,0.0,3000.0,0.0,0.0,-4844.97,456.08,-4388.89,0.0,-4388.89,CASH,,,,,1,3000.0,0.0,0.0,Apr-18,0.14,2580.0,420.0,0.0
3551.1,1,Sold,PRO SELECT,,2011.0,HYUNDAI,SANTA FE,5XYZG3AB7BG035281,07/27/2018,07/27/2018,08/06/2018,08/15/2018,08/24/2018,32.9,INNOVATE,INNOVATE,109027.0,,0.0,8746.74,6150.0,5400.0,5400.0,,0.0,4305.31,6100.0,0.0,0.0,-2646.74,508.39,-2138.35,0.0,-2138.35,,,,NO,,0,5400.0,700.0,0.12962962962962962,Jul-18,0.203,4303.8,1796.1999999999998,0.0
3558.1,1,Sold,MY CAR STORE,,2011.0,HYUNDAI,SANTA FE,5XYZG4AG5BG011787,05/03/2017,05/03/2017,05/15/2017,05/26/2017,05/27/2017,47.9,WILBORN,WILBORN MOTOR CO,112232.0,,0.0,10734.46,7900.0,5860.0,5860.0,,0.0,0.0,5500.0,0.0,0.0,-5234.46,1567.19,-3667.27,0.0,-3667.27,CASH,,,,,1,5860.0,-360.0,-0.06143344709897611,May-17,,,,
3559.1,1,Sold,ZOOMI AUTOS,,2008.0,CHEVY,COLORADO,1GCDT43E788204864,01/09/2019,01/09/2019,01/21/2019,03/21/2019,03/27/2019,27.3,IBEAM,CARS,156027.0,,0.0,8832.1,8325.0,7000.0,7000.0,,0.0,5838.0,2000.0,0.0,0.0,-6832.1,550.28,-6281.82,0.0,-6281.82,,,,YES,4.2/4.0 LEV,0,7000.0,-5000.0,-0.7142857142857143,Jan-19,0.166,5838.0,-3838.0,-0.657416923603974
3560.1,1,Sold,JENO,,2013.0,KIA,OPTIMA,5XXGN4A73DG178329,02/07/2018,02/07/2018,02/19/2018,03/29/2018,03/31/2018,38.5,PAR,PAR,95114.0,,0.0,12229.02,9375.0,5900.0,5900.0,,0.0,5095.7,6700.0,0.0,0.0,-5529.02,1153.31,-4375.71,0.0,-4375.71,CASH,,,,,0,5900.0,800.0,0.13559322033898305,Feb-18,0.136,5097.6,1602.3999999999996,0.0
3562.1,1,Sold,VIVA RAY AUTO,,2006.0,CADILLAC,DTS,1G6KD57Y66U109203,09/28/2017,09/28/2017,10/09/2017,11/09/2017,11/14/2017,42.9,PAR,PAR,99440.0,,0.0,6003.02,3275.0,3350.0,3350.0,,0.0,2248.93,2100.0,0.0,0.0,-3903.02,819.78,-3083.24,0.0,-3083.24,CASH,,,,,0,3275.0,-1175.0,-0.35877862595419846,Sep-17,,,,
3563.1,1,OCO,ERIC PRICE,,2010.0,CHEVROLET,CAMARO,2G1FC1EV0A9189499,09/25/2019,,,,09/25/2019,18.7,,,,,0.0,9093.02,,,,,0.0,0.0,,0.0,0.0,-9093.02,248.02,-8845.0,5800.0,-3045.0,,SKIP,,,,0,,,,Sep-19,,,,
3567.1,1,Sold,FREEDOM,,2015.0,CHRYSLER,200,1C3CCCAB3FN680126,04/02/2018,04/02/2018,04/12/2018,04/11/2018,04/23/2018,36.7,INNOVATE,INNOVATE,55017.0,,0.0,10209.46,10100.0,8825.0,8825.0,,0.0,0.0,8500.0,0.0,0.0,-1709.46,545.03,-1164.43,0.0,-1164.43,CASH,,,,,1,8825.0,-325.0,-0.036827195467422094,Apr-18,0.14,7589.5,910.5,0.0
3570.1,1,Sold,BRUCE LOWRIE,,2013.0,KIA,RIO,KNADM4A34D6144950,05/22/2018,05/22/2018,06/01/2018,06/13/2018,06/26/2018,35.1,COPART,COPART,93976.0,,0.0,7177.77,5775.0,4500.0,3500.0,,0.0,3002.32,1650.0,0.0,0.0,-5527.77,442.74,-5085.03,0.0,-5085.03,,,,NO,,0,3500.0,-1850.0,-0.5285714285714286,May-18,0.142,3003.0,-1353.0,-0.45054945054945056
3574.1,1,Sold,BRANNAN AUTO,,2003.0,DODGE,RAM-1500,1D7HA16K63J667819,04/11/2018,04/11/2018,04/23/2018,05/08/2018,05/18/2018,36.4,COPART,COPART,145023.0,,0.0,1987.47,2525.0,1500.0,1000.0,,0.0,859.53,800.0,0.0,0.0,-1187.47,67.26,-1120.21,0.0,-1120.21,CASH,,,OLD,,0,1000.0,-200.0,-0.2,Apr-18,0.14,860.0,-60.0,-0.06976744186046512
3579.1,1,Sold,MARIOS AUTOMART,,2005.0,ACURA,RL,JH4KB16515C004770,07/03/2019,07/03/2019,07/15/2019,07/31/2019,07/31/2019,21.5,INNOVATE,INNOVATE,128014.0,2.1,2380.0,2362.36,3400.0,2400.0,1200.0,,0.0,870.0,1200.0,0.0,0.0,-1162.36,13.69,-1148.67,,-1148.67,,,,,,1,1200.0,0.0,0.0,Jul-19,0.275,870.0,330.0,0.0
3583.1,1,Sold,AUTO CLASS DIRECT,,2007.0,DODGE,RAM,1D7HA18P97J635123,08/30/2017,08/30/2017,09/13/2017,09/11/2017,09/22/2017,43.9,COPART,COPART,168855.0,,0.0,8770.07,7800.0,3600.0,2000.0,,0.0,1250.35,1600.0,0.0,0.0,-7170.07,980.69,-6189.38,0.0,-6189.38,CASH,,,,,0,2000.0,-400.0,-0.2,Aug-17,,,,
3585.1,1,OCO,FREEDOM AUTO GROUP,,,,,,07/24/2017,,,,07/24/2017,45.1,,,,,0.0,8234.05,,,,,0.0,0.0,,0.0,0.0,-8234.05,511.44,-7722.61,0.0,-7722.61,,WRECKED / NO INSURANCE,,,,0,,,,Jul-17,,,,
3586.1,1,Sold,EDWARDS MOTOR CO,,2008.0,FORD,MUSTANG,1ZVHT82H385203438,03/17/2017,03/17/2017,03/27/2017,03/22/2017,03/24/2017,49.4,MIDCITY,MIDCITY,88557.0,,0.0,13772.58,10225.0,8750.0,8000.0,,0.0,0.0,7500.0,0.0,0.0,-6272.58,805.48,-5467.1,0.0,-5467.1,CASH,,,,,1,8000.0,-500.0,-0.0625,Mar-17,,,,
3587.1,1,Sold,PRIMETIME,,2007.0,FORD,MUSTANG,1ZVHT82H075317525,03/02/2018,03/02/2018,03/12/2018,03/23/2018,03/26/2018,37.8,PAR,PAR,94164.0,,0.0,7999.69,6475.0,5900.0,5900.0,,0.0,0.0,4900.0,0.0,0.0,-3099.69,817.25,-2282.44,0.0,-2282.44,CASH,,,,,1,5900.0,-1000.0,-0.1694915254237288,Mar-18,0.115,5221.5,-321.5,-0.06157234511155798
3589.1,1,Sold,IKONIC MOTORS,,2005.0,CHRYSLER,300C,2C3AK63H65H644922,01/17/2017,01/17/2017,01/27/2017,10/31/2017,10/31/2017,51.4,EDWARDS,NO TITLE,124321.0,,0.0,7618.47,8175.0,3575.0,2800.0,,0.0,1849.04,,0.0,0.0,-7618.47,948.64,-6669.83,0.0,-6669.83,CASH,,,,,0,2800.0,,,Jan-17,,,,
3591.1,1,Sold,SHAKER,,2007.0,LEXUS,RX,2T2HK31U97C018895,03/01/2018,03/01/2018,03/12/2018,04/06/2018,04/17/2018,37.8,COPART,COPART,132117.0,,0.0,10452.07,9425.0,6825.0,2500.0,,0.0,2211.89,2100.0,0.0,0.0,-8352.07,776.64,-7575.43,0.0,-7575.43,CASH,,,,,0,2500.0,-400.0,-0.16,Mar-18,0.115,2212.5,-112.5,-0.05084745762711865
3599.1,1,Sold,LEGACY MOTORS,,2013.0,FORD,FUSION,3FA6P0HR4DR363776,07/02/2019,07/02/2019,07/12/2019,07/31/2019,07/31/2019,21.5,INNOVATE,INNOVATE,64027.0,1.5,4958.0,10832.9,7775.0,8100.0,4000.0,,0.0,2900.0,4000.0,0.0,0.0,-6832.9,433.3,-6399.6,,-6399.6,,,,,,1,4000.0,0.0,0.0,Jul-19,0.275,2900.0,1100.0,0.0
3601.1,1,OCO,DFW AUTO LEADER,,2007.0,MERCEDES,S CLASS,WDDNG71X67A135516,10/09/2019,,,,10/29/2019,18.2,,,,,0.0,11518.63,,,,,0.0,0.0,,0.0,0.0,-11518.63,285.23,-11233.4,,-11233.4,,SKIP,,,,0,,,,Oct-19,,,,
3602.1,1,Sold,PRO SELECT,,2012.0,NISSA,SENTRA,3N1AB6AP3CL692763,07/09/2018,07/09/2018,07/19/2018,08/16/2018,08/23/2018,33.5,INNOVATE,INNOVATE,105028.0,,0.0,4973.19,4225.0,3900.0,2500.0,,0.0,1993.2,1400.0,0.0,0.0,-3573.19,272.05,-3301.14,0.0,-3301.14,,,,NO,,0,2500.0,-1100.0,-0.44,Jul-18,0.203,1992.5,-592.5,-0.2973651191969887
3603.1,1,Sold,TEXAS MOTOR CLUB,,2007.0,LEXUS,IS,JTHBE262X72009610,07/18/2017,07/18/2017,07/28/2017,08/08/2017,08/08/2017,45.3,COPART,COPART,165000.0,,0.0,9761.19,8350.0,5975.0,1500.0,,0.0,1017.85,1650.0,0.0,0.0,-8111.19,1153.81,-6957.38,0.0,-6957.38,CASH,,,,,0,1500.0,150.0,0.1,Jul-17,,,,
3608.1,1,Sold,ADDISON AUTO GROUP,,2014.0,NISSAN,ALTIMA,1N4AL3AP2EC319405,05/15/2017,05/15/2017,05/25/2017,05/19/2017,05/22/2017,47.5,EDWARDS,EDWARDS MOTOR CO,68746.0,,0.0,16315.41,13925.0,11250.0,8500.0,,0.0,0.0,8300.0,0.0,0.0,-8015.41,634.43,-7380.98,0.0,-7380.98,CASH,,,,,1,8500.0,-200.0,-0.023529411764705882,May-17,,,,
361.1,1,Sold,MIDCITY,,2006.0,VW,JETTA,,05/20/2013,05/20/2013,05/30/2013,11/22/2013,11/22/2013,96.0,SOLD,COPART,112011.0,,0.0,7496.83,5000.0,,,,0.0,0.0,3835.0,0.0,0.0,-3661.83,565.9170959,-3095.912904,0.0,-3095.912904,CASH,,,,,0,5000.0,-1165.0,-0.233,May-13,,,,
3610.1,1,OCO,6TH GEAR,,,,,,11/02/2017,,,,11/30/2017,41.8,,,,,0.0,574.72,,,,,0.0,0.0,,0.0,0.0,-574.72,922.82,348.1,574.72,922.82,,INSURANCE DEFICIENCY,"net gain, not taken ams",,,0,,,,Nov-17,,,,
3611.1,1,Sold,PARK CITY MOTORS,,2011.0,MERCEDES,S-CLASS,WDDNG7BB7BA387478,11/06/2020,11/06/2020,11/16/2020,01/12/2021,01/20/2021,5.1,CARS,CARS,147497.0,1.9,4712.0,14756.94,,10250.0,10250.0,,0.0,7298.0,5600.0,0.0,0.0,-9156.94,99.77,-9057.17,,-9057.17,,,,,,0,10250.0,-4650.0,-0.45365853658536587,Nov-20,0.288,7298.0,-1698.0,-0.23266648396821046
3613.1,1,Sold,LONGHORN MOTORS,,2004.0,CHEVY,SILVERADO,1GCGC23U64F182614,10/19/2017,10/19/2017,10/30/2017,11/16/2017,11/21/2017,42.2,PAR,PAR,140090.0,,0.0,8697.07,7450.0,6925.0,3500.0,,0.0,2643.13,2400.0,0.0,0.0,-6297.07,916.6,-5380.47,0.0,-5380.47,CASH,,,,,0,3500.0,-1100.0,-0.3142857142857143,Oct-17,,,,
3614.1,1,Sold,CHASE AUTO,,2013.0,NISSAN,VERSA,3N1CN7AP6DL866400,08/14/2017,08/14/2017,08/24/2017,09/11/2017,09/12/2017,44.4,PAR,PAR,76761.0,,0.0,7131.1,4550.0,4125.0,4125.0,,0.0,2578.85,3400.0,0.0,0.0,-3731.1,760.6,-2970.5,0.0,-2970.5,CASH,,,,,0,4125.0,-725.0,-0.17575757575757575,Aug-17,,,,
3620.1,1,OCO,CHASE AUTOPLEX,,,,,,07/24/2017,,,,07/24/2017,45.1,,,,,0.0,4138.9,,,,,0.0,0.0,,0.0,0.0,-4138.9,561.93,-3576.97,0.0,-3576.97,,WRECKED / NO INSURANCE,,,,0,,,,Jul-17,,,,
3621.1,1,Sold,AUTO CLASS DIRECT,,2005.0,LEXUS,330,JTHBA30G255096050,12/05/2019,12/05/2019,12/16/2019,01/10/2020,01/20/2020,16.3,CARS,CARS,131741.0,1.7,3478.0,5099.22,3675.0,3175.0,3175.0,,0.0,2098.68,2000.0,0.0,0.0,-3099.22,14.86,-3084.36,,-3084.36,,,,,,0,3175.0,-1175.0,-0.3700787401574803,Dec-19,0.339,2098.68,-98.67999999999984,-0.047020031638934874
3622.1,1,OCO,CALLAHAN MOTOR CO,,2010.0,DODGE,RAM,1D7RB1CP7AS196434,10/09/2019,,,,10/29/2019,18.2,,,,,0.0,6212.27,,,,,0.0,0.0,,0.0,0.0,-6212.27,68.73,-6143.54,,-6143.54,,SKIP,,,,0,,,,Oct-19,,,,
3623.1,1,OCO,ALEXANDER CAMPOS,,2005.0,BMW,5 SERIES,WBANB33575CN63428,09/25/2019,,,,09/25/2019,18.7,,,,,0.0,4103.65,,,,,0.0,0.0,,0.0,0.0,-4103.65,73.18,-4030.47,,-4030.47,,SKIP,,,,0,,,,Sep-19,,,,
3624.1,1,Sold,AUTO CLASS,,2011.0,BUICK,REGAL,W04GX5GV8B1118457,06/01/2018,06/01/2018,06/11/2018,07/09/2018,07/30/2018,34.7,COPART,COPART,114027.0,,0.0,9101.14,6650.0,4425.0,1700.0,,0.0,1382.19,875.0,0.0,0.0,-8226.14,622.05,-7604.09,0.0,-7604.09,,,,NO,,0,1700.0,-825.0,-0.4852941176470588,Jun-18,0.187,1382.1,-507.0999999999999,-0.3669054337602199
